Time,AccelX,AccelY,AccelZ
1150459,1.03,0.17,-0.04
1150472,1.05,0.15,-0.04
1150485,1.03,0.17,-0.06
1150499,1.05,0.17,-0.04
1150517,1.03,0.17,-0.06
1150530,1.03,0.15,-0.06
1150544,1.03,0.17,-0.04
1150557,1.05,0.15,-0.04
1150571,1.05,0.15,-0.06
1150585,1.03,0.15,-0.06
1150603,1.03,0.17,-0.07
1150789,1.05,0.15,-0.04
1150802,1.05,0.17,-0.06
1150815,1.05,0.15,-0.06
1150829,1.05,0.17,-0.06
1150842,1.03,0.15,-0.06
1150856,1.05,0.15,-0.07
1150869,1.05,0.15,-0.07
1150883,1.03,0.17,-0.06
1150896,1.03,0.15,-0.06
1150909,1.03,0.15,-0.06
1150923,1.03,0.17,-0.04
1150936,1.03,0.15,-0.07
1150950,1.03,0.15,-0.04
1150963,1.03,0.15,-0.06
1150976,1.03,0.17,-0.06
1150992,1.05,0.15,-0.04
1151006,1.03,0.17,-0.04
1151020,1.03,0.17,-0.06
1151033,1.03,0.15,-0.04
1151046,1.03,0.15,-0.04
1151060,1.05,0.17,-0.06
1151077,1.03,0.15,-0.06
1151091,1.03,0.15,-0.04
1151107,1.03,0.15,-0.06
1151120,1.03,0.17,-0.04
1151133,1.03,0.17,-0.07
1151146,1.03,0.15,-0.04
1151162,1.03,0.17,-0.07
1151175,1.05,0.17,-0.04
1151189,1.03,0.15,-0.06
1151204,1.03,0.17,-0.04
1151218,1.03,0.15,-0.04
1151231,1.03,0.15,-0.04
1151244,1.03,0.15,-0.06
1151257,1.03,0.17,-0.06
1151273,1.03,0.17,-0.07
1151286,1.03,0.17,-0.06
1151300,1.03,0.14,-0.06
1151313,1.03,0.17,-0.06
1151329,1.05,0.17,-0.06
1151342,1.03,0.17,-0.06
1151356,1.03,0.15,-0.06
1151370,1.03,0.15,-0.07
1151383,1.03,0.15,-0.06
1151396,1.03,0.15,-0.06
1151412,1.05,0.15,-0.06
1151426,1.03,0.15,-0.06
1151439,1.03,0.17,-0.06
1151452,1.05,0.17,-0.06
1151466,1.05,0.15,-0.06
1151479,1.03,0.17,-0.04
1151495,1.03,0.17,-0.06
1151508,1.03,0.17,-0.06
1151521,1.03,0.17,-0.04
1151535,1.03,0.15,-0.06
1151551,1.05,0.15,-0.07
1151564,1.03,0.15,-0.06
1151577,1.03,0.15,-0.07
1151590,1.03,0.15,-0.06
1151606,1.03,0.15,-0.06
1151620,1.03,0.17,-0.06
1151636,1.05,0.17,-0.06
1151652,1.03,0.17,-0.04
1151666,1.05,0.17,-0.04
1151679,1.05,0.15,-0.06
1151692,1.05,0.17,-0.07
1151708,1.03,0.15,-0.06
1151721,1.05,0.17,-0.06
1151735,1.03,0.15,-0.06
1151748,1.03,0.15,-0.04
1151765,1.05,0.17,-0.07
1151778,1.05,0.15,-0.04
1151794,1.03,0.15,-0.04
1151807,1.03,0.15,-0.06
1151821,1.05,0.15,-0.06
1151834,1.03,0.15,-0.04
1151852,1.03,0.15,-0.07
1151866,1.03,0.17,-0.06
1151879,1.03,0.17,-0.04
1151892,1.03,0.15,-0.07
1151905,1.03,0.17,-0.07
1151919,1.05,0.15,-0.06
1151933,1.03,0.17,-0.06
1151946,1.03,0.17,-0.06
1151959,1.03,0.15,-0.06
1151972,1.03,0.17,-0.06
1151985,1.03,0.17,-0.06
1151998,1.05,0.15,-0.06
1152011,1.03,0.17,-0.06
1152025,1.05,0.15,-0.04
1152041,1.05,0.15,-0.04
1152056,1.05,0.17,-0.06
1152069,1.03,0.17,-0.06
1152082,1.03,0.15,-0.06
1152096,1.03,0.17,-0.06
1152109,1.03,0.15,-0.06
1152122,1.03,0.17,-0.06
1152135,1.03,0.15,-0.06
1152151,1.03,0.17,-0.04
1152165,1.03,0.17,-0.06
1152178,1.03,0.15,-0.07
1152191,1.03,0.15,-0.06
1152208,1.03,0.17,-0.06
1152221,1.03,0.17,-0.06
1152237,1.03,0.15,-0.04
1152250,1.03,0.17,-0.06
1152265,1.03,0.17,-0.06
1152279,1.03,0.15,-0.06
1152292,1.03,0.17,-0.04
1152308,1.03,0.17,-0.04
1152321,1.03,0.15,-0.04
1152334,1.03,0.15,-0.07
1152347,1.05,0.15,-0.07
1152363,1.05,0.15,-0.06
1152376,1.03,0.15,-0.04
1152389,1.02,0.17,-0.07
1152402,1.03,0.17,-0.06
1152418,1.03,0.15,-0.07
1152431,1.03,0.15,-0.06
1152445,1.05,0.17,-0.06
1152458,1.03,0.15,-0.06
1152473,1.03,0.15,-0.07
1152489,1.05,0.17,-0.07
1152503,1.05,0.15,-0.06
1152519,1.03,0.18,-0.07
1152532,1.03,0.17,-0.07
1152545,1.03,0.15,-0.06
1152558,1.03,0.17,-0.06
1152574,1.05,0.15,-0.06
1152587,1.03,0.15,-0.04
1152600,1.03,0.17,-0.06
1152614,1.03,0.17,-0.06
1152629,1.03,0.17,-0.06
1152643,1.02,0.17,-0.06
1152656,1.03,0.17,-0.04
1152669,1.03,0.17,-0.03
1152685,1.03,0.17,-0.07
1152700,1.03,0.17,-0.04
1152713,1.03,0.15,-0.06
1152726,1.03,0.15,-0.06
1152739,1.05,0.17,-0.06
1152755,1.03,0.15,-0.07
1152768,1.03,0.17,-0.06
1152784,1.03,0.15,-0.04
1152797,1.03,0.17,-0.07
1152810,1.03,0.15,-0.06
1152826,1.03,0.17,-0.04
1152839,1.03,0.15,-0.06
1152852,1.03,0.17,-0.06
1152865,1.03,0.15,-0.06
1152881,1.05,0.17,-0.04
1152894,1.03,0.15,-0.07
1152910,1.03,0.15,-0.06
1152923,1.03,0.15,-0.06
1152936,1.03,0.17,-0.06
1152952,1.05,0.15,-0.06
1152965,1.03,0.17,-0.06
1152978,1.03,0.17,-0.06
1152991,1.03,0.17,-0.04
1153007,1.03,0.15,-0.06
1153020,1.05,0.15,-0.06
1153033,1.05,0.15,-0.06
1153046,1.05,0.17,-0.04
1153062,1.03,0.15,-0.06
1153075,1.03,0.17,-0.07
1153088,1.03,0.17,-0.04
1153101,1.03,0.15,-0.07
1153117,1.03,0.15,-0.06
1153134,1.03,0.15,-0.06
1153147,1.03,0.15,-0.06
1153160,1.03,0.17,-0.06
1153173,1.03,0.17,-0.07
1153187,1.03,0.15,-0.06
1153200,1.05,0.15,-0.06
1153213,1.03,0.15,-0.04
1153229,1.03,0.15,-0.06
1153242,1.05,0.17,-0.06
1153256,1.05,0.17,-0.06
1153269,1.03,0.17,-0.04
1153285,1.03,0.17,-0.06
1153298,1.03,0.17,-0.06
1153311,1.03,0.17,-0.07
1153324,1.03,0.17,-0.06
1153343,1.03,0.15,-0.06
1153357,1.05,0.15,-0.06
1153370,1.03,0.15,-0.06
1153386,1.05,0.15,-0.04
1153400,1.05,0.15,-0.06
1153413,1.03,0.15,-0.06
1153426,1.05,0.17,-0.07
1153442,1.03,0.17,-0.06
1153455,1.03,0.15,-0.04
1153470,1.03,0.15,-0.06
1153483,1.05,0.15,-0.07
1153496,1.03,0.17,-0.04
1153509,1.03,0.17,-0.04
1153523,1.03,0.17,-0.06
1153536,1.03,0.17,-0.07
1153551,1.03,0.14,-0.06
1153565,1.03,0.15,-0.04
1153578,1.03,0.17,-0.04
1153591,1.03,0.17,-0.04
1153604,1.03,0.17,-0.06
1153618,1.05,0.15,-0.06
1153632,1.05,0.15,-0.06
1153648,1.03,0.15,-0.07
1153661,1.03,0.17,-0.04
1153675,1.03,0.15,-0.04
1153688,1.05,0.15,-0.03
1153704,1.03,0.15,-0.06
1153717,1.03,0.17,-0.06
1153730,1.03,0.17,-0.04
1153744,1.05,0.15,-0.07
1153762,1.03,0.17,-0.06
1153775,1.03,0.15,-0.06
1153788,1.03,0.15,-0.04
1153803,1.05,0.15,-0.06
1153816,1.03,0.15,-0.06
1153829,1.03,0.15,-0.06
1153845,1.03,0.17,-0.06
1153859,1.05,0.15,-0.06
1153872,1.03,0.17,-0.06
1153885,1.03,0.17,-0.06
1153901,1.03,0.17,-0.06
1153914,1.05,0.17,-0.07
1153929,1.03,0.15,-0.04
1153942,1.03,0.17,-0.06
1153955,1.03,0.17,-0.06
1153970,1.03,0.17,-0.06
1153986,1.03,0.15,-0.06
1154000,1.05,0.17,-0.04
1154013,1.03,0.15,-0.04
1154026,1.03,0.15,-0.06
1154042,1.05,0.15,-0.06
1154055,1.03,0.17,-0.06
1154069,1.03,0.15,-0.06
1154082,1.03,0.15,-0.06
1154098,1.03,0.17,-0.07
1154111,1.03,0.15,-0.04
1154124,1.05,0.17,-0.06
1154138,1.03,0.17,-0.06
1154155,1.03,0.15,-0.06
1154168,1.03,0.17,-0.07
1154186,1.03,0.15,-0.06
1154200,1.05,0.17,-0.06
1154214,1.03,0.15,-0.06
1154230,1.03,0.17,-0.06
1154243,1.03,0.15,-0.06
1154256,1.03,0.17,-0.06
1154270,1.03,0.17,-0.06
1154506,1.03,0.15,-0.06
1154523,1.03,0.15,-0.04
1154536,1.03,0.17,-0.06
1154552,1.03,0.15,-0.06
1154565,1.03,0.17,-0.06
1154578,1.03,0.15,-0.04
1154592,1.03,0.17,-0.06
1154608,1.03,0.15,-0.06
1154621,1.05,0.15,-0.06
1154634,1.03,0.15,-0.06
1154648,1.05,0.17,-0.06
1154663,1.03,0.17,-0.06
1154677,1.03,0.15,-0.06
1154690,1.03,0.17,-0.06
1154703,1.05,0.15,-0.04
1154721,1.03,0.15,-0.06
1154738,1.05,0.15,-0.07
1154751,1.03,0.15,-0.04
1154764,1.03,0.17,-0.06
1154777,1.03,0.15,-0.06
1154791,1.05,0.15,-0.07
1154804,1.03,0.17,-0.04
1154820,1.03,0.17,-0.07
1154833,1.03,0.17,-0.06
1154846,1.03,0.17,-0.06
1154859,1.03,0.15,-0.04
1154875,1.03,0.15,-0.07
1154888,1.05,0.17,-0.07
1154901,1.03,0.17,-0.04
1154914,1.05,0.15,-0.06
1154930,1.03,0.15,-0.04
1154945,1.03,0.17,-0.06
1154959,1.03,0.17,-0.06
1154972,1.03,0.15,-0.04
1154985,1.03,0.17,-0.06
1155001,1.03,0.15,-0.07
1155015,1.03,0.15,-0.04
1155028,1.03,0.15,-0.07
1155042,1.03,0.15,-0.06
1155055,1.03,0.15,-0.06
1155069,1.05,0.14,-0.06
1155082,1.05,0.17,-0.06
1155096,1.03,0.17,-0.06
1155112,1.05,0.17,-0.06
1155125,1.03,0.15,-0.06
1155138,1.03,0.17,-0.06
1155153,1.03,0.17,-0.06
1155167,1.03,0.17,-0.06
1155180,1.03,0.15,-0.04
1155194,1.05,0.17,-0.06
1155207,1.03,0.17,-0.06
1155220,1.03,0.17,-0.04
1155233,1.05,0.17,-0.06
1155247,1.05,0.17,-0.09
1155263,1.05,0.15,-0.06
1155276,1.05,0.17,-0.06
1155289,1.03,0.15,-0.06
1155303,1.03,0.15,-0.06
1155317,1.03,0.15,-0.06
1155330,1.03,0.15,-0.06
1155343,1.03,0.15,-0.06
1155358,1.05,0.15,-0.07
1155372,1.03,0.15,-0.06
1155388,1.03,0.17,-0.06
1155402,1.03,0.17,-0.04
1155418,1.03,0.17,-0.06
1155431,1.05,0.17,-0.06
1155444,1.05,0.17,-0.06
1155457,1.03,0.17,-0.06
1155473,1.05,0.17,-0.04
1155486,1.03,0.15,-0.06
1155500,1.03,0.15,-0.04
1155513,1.05,0.15,-0.06
1155529,1.05,0.15,-0.04
1155542,1.05,0.17,-0.06
1155555,1.03,0.15,-0.06
1155568,1.03,0.15,-0.06
1155587,1.03,0.15,-0.06
1155600,1.05,0.15,-0.06
1155613,1.03,0.15,-0.06
1155629,1.03,0.17,-0.06
1155642,1.03,0.15,-0.06
1155655,1.03,0.15,-0.06
1155669,1.03,0.17,-0.06
1155684,1.03,0.17,-0.06
1155698,1.03,0.15,-0.07
1155711,1.03,0.17,-0.06
1155724,1.03,0.17,-0.04
1155741,1.03,0.17,-0.06
1155754,1.03,0.17,-0.06
1155770,1.03,0.17,-0.03
1155783,1.03,0.17,-0.06
1155798,1.03,0.17,-0.06
1155811,1.03,0.17,-0.06
1155825,1.03,0.17,-0.06
1155841,1.03,0.17,-0.06
1155854,1.03,0.15,-0.06
1155867,1.03,0.15,-0.06
1155881,1.03,0.17,-0.06
1155894,1.03,0.15,-0.04
1155907,1.05,0.15,-0.04
1155920,1.03,0.17,-0.07
1155936,1.03,0.17,-0.03
1155949,1.05,0.17,-0.04
1155962,1.03,0.17,-0.06
1155975,1.03,0.15,-0.06
1155991,1.03,0.17,-0.07
1156006,1.05,0.17,-0.07
1156020,1.03,0.17,-0.04
1156033,1.03,0.17,-0.04
1156046,1.03,0.17,-0.03
1156062,1.05,0.15,-0.06
1156075,1.03,0.17,-0.06
1156089,1.03,0.15,-0.04
1156102,1.03,0.17,-0.04
1156115,1.03,0.17,-0.04
1156129,1.03,0.15,-0.06
1156142,1.03,0.15,-0.06
1156156,1.03,0.15,-0.04
1156172,1.03,0.15,-0.06
1156186,1.03,0.15,-0.06
1156199,1.03,0.17,-0.04
1156214,1.05,0.15,-0.04
1156228,1.03,0.17,-0.06
1156241,1.03,0.15,-0.06
1156254,1.05,0.15,-0.04
1156268,1.03,0.15,-0.04
1156281,1.03,0.17,-0.06
1156294,1.03,0.17,-0.07
1156307,1.03,0.17,-0.04
1156323,1.03,0.15,-0.06
1156337,1.05,0.15,-0.06
1156350,1.03,0.15,-0.06
1156363,1.05,0.15,-0.06
1156379,1.05,0.17,-0.06
1156392,1.05,0.15,-0.07
1156406,1.03,0.17,-0.06
1156422,1.05,0.15,-0.07
1156435,1.03,0.17,-0.06
1156450,1.03,0.17,-0.06
1156463,1.03,0.15,-0.06
1156476,1.05,0.17,-0.06
1156489,1.03,0.15,-0.06
1156503,1.03,0.17,-0.06
1156516,1.03,0.15,-0.06
1156529,1.05,0.15,-0.06
1156545,1.03,0.15,-0.06
1156559,1.05,0.17,-0.06
1156572,1.05,0.15,-0.04
1156585,1.03,0.15,-0.06
1156601,1.03,0.15,-0.04
1156614,1.03,0.17,-0.06
1156628,1.03,0.15,-0.06
1156643,1.05,0.15,-0.06
1156657,1.05,0.15,-0.06
1156670,1.03,0.17,-0.07
1156683,1.05,0.17,-0.06
1156696,1.03,0.17,-0.06
1156710,1.05,0.15,-0.04
1156724,1.03,0.17,-0.06
1156737,1.05,0.17,-0.04
1156751,1.03,0.15,-0.07
1156767,1.03,0.17,-0.06
1156780,1.03,0.15,-0.07
1156793,1.03,0.14,-0.07
1156806,1.03,0.15,-0.07
1156822,1.03,0.17,-0.06
1156835,1.03,0.15,-0.06
1156851,1.03,0.15,-0.06
1156864,1.05,0.15,-0.06
1156877,1.03,0.15,-0.06
1156893,1.03,0.15,-0.04
1156906,1.03,0.17,-0.06
1156919,1.03,0.15,-0.04
1156932,1.03,0.15,-0.06
1156948,1.03,0.15,-0.06
1156961,1.03,0.17,-0.06
1156974,1.03,0.17,-0.06
1156987,1.03,0.17,-0.06
1157003,1.03,0.15,-0.06
1157017,1.03,0.15,-0.06
1157033,1.03,0.17,-0.06
1157046,1.05,0.15,-0.07
1157190,1.03,0.15,-0.04
1157309,1.05,0.15,-0.06
1157322,1.03,0.15,-0.04
1157337,1.03,0.15,-0.06
1157350,1.05,0.15,-0.06
1157363,1.03,0.15,-0.06
1157376,1.03,0.17,-0.06
1157389,1.05,0.15,-0.06
1157402,1.03,0.15,-0.06
1157415,1.03,0.15,-0.07
1157428,1.03,0.17,-0.06
1157442,1.03,0.15,-0.06
1157455,1.03,0.15,-0.06
1157468,1.03,0.15,-0.04
1157481,1.05,0.17,-0.06
1157494,1.03,0.15,-0.07
1157513,1.03,0.15,-0.06
1157527,1.03,0.15,-0.04
1157540,1.03,0.17,-0.04
1157554,1.03,0.17,-0.06
1157567,1.03,0.15,-0.07
1157580,1.03,0.17,-0.07
1157596,1.05,0.15,-0.06
1157609,1.05,0.17,-0.04
1157622,1.03,0.15,-0.06
1157636,1.05,0.15,-0.06
1157652,1.03,0.15,-0.06
1157666,1.05,0.17,-0.07
1157682,1.03,0.15,-0.04
1157695,1.03,0.15,-0.06
1157709,1.05,0.15,-0.04
1157724,1.03,0.15,-0.06
1157737,1.03,0.17,-0.07
1157750,1.03,0.15,-0.06
1157764,1.03,0.17,-0.06
1157777,1.05,0.17,-0.06
1157793,1.03,0.15,-0.04
1157806,1.03,0.17,-0.06
1157821,1.03,0.15,-0.07
1157834,1.05,0.15,-0.04
1157847,1.03,0.15,-0.04
1157860,1.03,0.17,-0.06
1157874,1.03,0.15,-0.06
1157887,1.05,0.15,-0.06
1157900,1.03,0.17,-0.06
1157913,1.03,0.17,-0.06
1157929,1.05,0.15,-0.04
1157942,1.03,0.15,-0.07
1157955,1.03,0.17,-0.07
1157969,1.03,0.15,-0.06
1157982,1.03,0.17,-0.04
1157995,1.03,0.17,-0.06
1158009,1.03,0.17,-0.04
1158023,1.03,0.17,-0.07
1158039,1.03,0.15,-0.06
1158052,1.03,0.15,-0.04
1158065,1.03,0.17,-0.06
1158079,1.03,0.15,-0.06
1158096,1.03,0.15,-0.06
1158109,1.03,0.17,-0.04
1158125,1.03,0.17,-0.04
1158140,1.05,0.15,-0.06
1158154,1.03,0.15,-0.06
1158167,1.03,0.15,-0.07
1158180,1.03,0.17,-0.07
1158194,1.03,0.15,-0.06
1158207,1.03,0.15,-0.07
1158225,1.05,0.15,-0.06
1158239,1.03,0.17,-0.07
1158252,1.03,0.15,-0.06
1158265,1.03,0.15,-0.06
1158278,1.03,0.17,-0.06
1158292,1.03,0.15,-0.07
1158305,1.03,0.15,-0.06
1158319,1.03,0.17,-0.06
1158332,1.05,0.15,-0.06
1158348,1.03,0.17,-0.06
1158362,1.03,0.15,-0.06
1158375,1.03,0.17,-0.07
1158390,1.03,0.17,-0.07
1158406,1.03,0.17,-0.04
1158419,1.05,0.17,-0.06
1158432,1.03,0.17,-0.06
1158446,1.03,0.17,-0.06
1158459,1.03,0.15,-0.06
1158472,1.03,0.17,-0.06
1158485,1.03,0.15,-0.06
1158501,1.03,0.15,-0.07
1158514,1.03,0.17,-0.06
1158527,1.05,0.15,-0.06
1158540,1.03,0.15,-0.06
1158556,1.05,0.15,-0.07
1158572,1.03,0.17,-0.06
1158585,1.03,0.17,-0.06
1158598,1.03,0.15,-0.06
1158611,1.03,0.15,-0.06
1158627,1.03,0.15,-0.06
1158640,1.05,0.15,-0.07
1158653,1.03,0.15,-0.06
1158667,1.03,0.15,-0.06
1158681,1.05,0.15,-0.07
1158698,1.03,0.15,-0.06
1158711,1.03,0.17,-0.06
1158724,1.03,0.15,-0.06
1158737,1.03,0.17,-0.04
1158753,1.03,0.15,-0.04
1158766,1.03,0.17,-0.06
1158781,1.03,0.17,-0.04
1158794,1.05,0.17,-0.06
1158807,1.03,0.15,-0.07
1158823,1.03,0.14,-0.07
1158836,1.05,0.17,-0.06
1158850,1.05,0.15,-0.04
1158863,1.03,0.17,-0.06
1158879,1.03,0.17,-0.06
1158892,1.03,0.15,-0.06
1158905,1.03,0.17,-0.06
1158918,1.03,0.17,-0.06
1158934,1.03,0.15,-0.06
1158947,1.03,0.17,-0.06
1158961,1.05,0.15,-0.06
1158974,1.03,0.17,-0.04
1158989,1.05,0.17,-0.07
1159003,1.03,0.17,-0.06
1159016,1.03,0.17,-0.06
1159030,1.03,0.17,-0.06
1159043,1.05,0.15,-0.06
1159059,1.03,0.15,-0.06
1159073,1.03,0.15,-0.06
1159086,1.03,0.17,-0.06
1159099,1.03,0.15,-0.06
1159115,1.05,0.17,-0.06
1159128,1.03,0.17,-0.06
1159142,1.03,0.15,-0.04
1159155,1.03,0.15,-0.06
1159171,1.03,0.15,-0.06
1159184,1.03,0.15,-0.07
1159199,1.03,0.15,-0.06
1159213,1.03,0.15,-0.04
1159226,1.05,0.15,-0.06
1159240,1.03,0.15,-0.06
1159256,1.05,0.15,-0.06
1159269,1.05,0.17,-0.06
1159282,1.03,0.17,-0.04
1159296,1.03,0.17,-0.06
1159311,1.05,0.17,-0.06
1159325,1.03,0.15,-0.07
1159338,1.03,0.17,-0.04
1159351,1.05,0.17,-0.07
1159368,1.05,0.17,-0.07
1159381,1.03,0.15,-0.06
1159394,1.03,0.17,-0.04
1159409,1.05,0.15,-0.07
1159422,1.05,0.17,-0.04
1159436,1.03,0.17,-0.06
1159449,1.03,0.17,-0.06
1159462,1.05,0.17,-0.07
1159478,1.03,0.15,-0.03
1159491,1.03,0.15,-0.04
1159504,1.03,0.17,-0.04
1159517,1.03,0.17,-0.04
1159534,1.03,0.17,-0.06
1159547,1.05,0.17,-0.06
1159563,1.03,0.15,-0.06
1159576,1.03,0.15,-0.04
1159589,1.03,0.15,-0.06
1159603,1.03,0.15,-0.07
1159618,1.03,0.17,-0.06
1159634,1.03,0.15,-0.06
1159647,1.03,0.15,-0.06
1159660,1.03,0.15,-0.06
1159673,1.03,0.17,-0.07
1159689,1.05,0.15,-0.07
1159702,1.03,0.15,-0.07
1159715,1.03,0.15,-0.06
1159728,1.03,0.17,-0.06
1159741,1.03,0.15,-0.07
1159754,1.05,0.15,-0.04
1159767,1.03,0.15,-0.06
1159780,1.05,0.15,-0.07
1159793,1.03,0.15,-0.06
1159810,1.03,0.15,-0.06
1159824,1.03,0.15,-0.07
1159842,1.03,0.15,-0.07
1159855,1.03,0.17,-0.04
1159868,1.03,0.15,-0.06
1159882,1.03,0.17,-0.04
1159895,1.03,0.17,-0.04
1159908,1.05,0.15,-0.04
1159921,1.05,0.15,-0.04
1159935,1.05,0.17,-0.04
1159951,1.03,0.15,-0.04
1159964,1.05,0.17,-0.04
1159977,1.05,0.15,-0.06
1159990,1.03,0.15,-0.07
1160007,1.03,0.17,-0.06
1160020,1.03,0.17,-0.06
1160033,1.03,0.15,-0.07
1160049,1.03,0.15,-0.06
1160063,1.03,0.15,-0.06
1160076,1.03,0.17,-0.04
1160092,1.03,0.17,-0.06
1160106,1.03,0.15,-0.06
1160122,1.03,0.17,-0.06
1160136,1.03,0.17,-0.04
1160149,1.03,0.15,-0.06
1160162,1.03,0.15,-0.07
1160178,1.05,0.17,-0.06
1160191,1.03,0.17,-0.04
1160205,1.03,0.15,-0.06
1160218,1.03,0.15,-0.06
1160234,1.03,0.17,-0.06
1160247,1.03,0.15,-0.07
1160260,1.03,0.15,-0.06
1160276,1.05,0.15,-0.06
1160289,1.05,0.15,-0.06
1160303,1.05,0.15,-0.06
1160316,1.03,0.15,-0.06
1160329,1.03,0.15,-0.06
1160342,1.03,0.15,-0.06
1160355,1.05,0.15,-0.06
1160369,1.03,0.17,-0.04
1160387,1.03,0.17,-0.04
1160400,1.03,0.17,-0.04
1160413,1.05,0.15,-0.04
1160427,1.03,0.17,-0.06
1160440,1.05,0.17,-0.04
1160453,1.03,0.17,-0.06
1160466,1.03,0.18,-0.04
1160482,1.03,0.17,-0.06
1160495,1.03,0.17,-0.06
1160508,1.05,0.15,-0.06
1160522,1.05,0.15,-0.07
1160535,1.03,0.15,-0.06
1160551,1.03,0.15,-0.06
1160564,1.03,0.15,-0.06
1160577,1.03,0.15,-0.06
1160591,1.05,0.15,-0.06
1160607,1.03,0.15,-0.06
1160620,1.05,0.17,-0.06
1160633,1.03,0.17,-0.06
1160646,1.03,0.17,-0.07
1160663,1.03,0.17,-0.06
1160675,1.03,0.15,-0.06
1160691,1.03,0.15,-0.06
1160704,1.03,0.17,-0.06
1160718,1.05,0.15,-0.07
1160732,1.03,0.15,-0.06
1160748,1.05,0.17,-0.04
1160761,1.05,0.17,-0.06
1160774,1.03,0.15,-0.07
1160788,1.03,0.15,-0.06
1160804,1.03,0.17,-0.06
1160817,1.03,0.17,-0.06
1160830,1.03,0.17,-0.06
1160843,1.05,0.15,-0.07
1160860,1.05,0.15,-0.07
1160873,1.03,0.17,-0.06
1160886,1.03,0.15,-0.07
1160901,1.03,0.15,-0.07
1160915,1.03,0.15,-0.06
1160928,1.03,0.15,-0.06
1160941,1.03,0.15,-0.06
1160956,1.05,0.17,-0.06
1160969,1.03,0.15,-0.04
1160985,1.02,0.17,-0.06
1160998,1.03,0.17,-0.07
1161011,1.03,0.17,-0.06
1161025,1.03,0.15,-0.06
1161041,1.03,0.17,-0.06
1161054,1.03,0.15,-0.07
1161068,1.05,0.15,-0.06
1161081,1.03,0.17,-0.07
1161094,1.03,0.15,-0.06
1161109,1.03,0.17,-0.06
1161123,1.03,0.17,-0.06
1161136,1.03,0.15,-0.06
1161149,1.03,0.15,-0.07
1161162,1.03,0.17,-0.06
1161175,1.05,0.15,-0.06
1161191,1.05,0.15,-0.06
1161204,1.03,0.17,-0.06
1161217,1.05,0.15,-0.06
1161232,1.05,0.15,-0.06
1161245,1.05,0.15,-0.06
1161258,1.03,0.17,-0.06
1161271,1.03,0.15,-0.07
1161287,1.03,0.15,-0.04
1161300,1.03,0.15,-0.06
1161313,1.03,0.17,-0.06
1161328,1.03,0.17,-0.06
1161342,1.05,0.15,-0.06
1161357,1.03,0.17,-0.06
1161371,1.03,0.17,-0.06
1161384,1.03,0.17,-0.06
1161397,1.03,0.17,-0.06
1161414,1.03,0.15,-0.06
1161427,1.03,0.17,-0.06
1161443,1.05,0.15,-0.07
1161456,1.03,0.15,-0.07
1161469,1.03,0.17,-0.06
1161482,1.05,0.17,-0.06
1161498,1.03,0.17,-0.04
1161511,1.05,0.17,-0.04
1161525,1.03,0.15,-0.06
1161540,1.05,0.17,-0.06
1161553,1.03,0.17,-0.04
1161566,1.03,0.15,-0.06
1161579,1.03,0.17,-0.06
1161592,1.03,0.17,-0.06
1161605,1.03,0.15,-0.06
1161618,1.03,0.15,-0.04
1161634,1.03,0.17,-0.06
1161650,1.05,0.17,-0.06
1161666,1.05,0.17,-0.06
1161681,1.02,0.15,-0.06
1161697,1.03,0.17,-0.06
1161713,1.03,0.17,-0.06
1161731,1.03,0.17,-0.03
1161954,1.03,0.17,-0.04
1161971,1.03,0.17,-0.06
1161984,1.05,0.15,-0.06
1162000,1.05,0.15,-0.06
1162013,1.03,0.15,-0.06
1162028,1.03,0.15,-0.06
1162041,1.05,0.15,-0.06
1162054,1.03,0.15,-0.07
1162071,1.03,0.17,-0.06
1162084,1.03,0.15,-0.06
1162097,1.03,0.15,-0.04
1162110,1.03,0.17,-0.04
1162126,1.03,0.17,-0.06
1162139,1.05,0.17,-0.06
1162153,1.03,0.17,-0.06
1162168,1.03,0.17,-0.06
1162182,1.03,0.15,-0.06
1162195,1.03,0.17,-0.06
1162208,1.05,0.17,-0.06
1162221,1.03,0.15,-0.07
1162234,1.03,0.17,-0.06
1162248,1.03,0.15,-0.07
1162261,1.05,0.15,-0.06
1162277,1.03,0.17,-0.07
1162290,1.03,0.17,-0.06
1162304,1.05,0.17,-0.06
1162318,1.03,0.15,-0.06
1162331,1.03,0.15,-0.04
1162347,1.03,0.15,-0.04
1162361,1.03,0.17,-0.07
1162376,1.05,0.15,-0.07
1162389,1.05,0.15,-0.07
1162403,1.03,0.15,-0.04
1162416,1.05,0.15,-0.06
1162429,1.03,0.17,-0.07
1162443,1.03,0.15,-0.06
1162456,1.03,0.17,-0.06
1162469,1.03,0.15,-0.07
1162482,1.03,0.17,-0.06
1162498,1.03,0.15,-0.06
1162512,1.05,0.15,-0.06
1162525,1.03,0.17,-0.06
1162538,1.03,0.15,-0.07
1162554,1.03,0.17,-0.06
1162567,1.03,0.15,-0.06
1162581,1.05,0.15,-0.06
1162597,1.05,0.15,-0.04
1162611,1.03,0.17,-0.07
1162624,1.05,0.17,-0.06
1162640,1.05,0.17,-0.07
1162654,1.03,0.15,-0.04
1162670,1.05,0.15,-0.04
1162683,1.05,0.17,-0.06
1162697,1.03,0.15,-0.06
1162710,1.03,0.15,-0.06
1162726,1.05,0.17,-0.06
1162739,1.03,0.17,-0.06
1162752,1.03,0.17,-0.06
1162766,1.03,0.17,-0.06
